世代,kadai2 固定 w=0.9 平均,kadai5 LDIWM
772,108.91129379863116,29.67694733359278
773,108.91129379863116,29.670150990819117
774,108.91129379863116,29.669336526971904
775,108.91129379863116,29.666244795197702
776,108.91129379863116,29.665602972806226
777,108.91129379863116,29.65553354709191
778,108.91129379863116,29.650788108497284
779,108.91129379863116,29.649508820931707
780,108.91129379863116,29.64251423972496
781,108.91129379863116,29.641837710749535
782,108.91129379863116,29.64158554693961
783,108.91129379863116,29.636187303638298
784,108.91129379863116,29.62942355438692
785,108.91129379863116,29.627948539530063
786,108.91129379863116,29.624570285852876
787,108.91129379863116,29.621306621829326
788,108.91129379863116,29.621057570777122
789,108.91129379863116,29.620689887239195
790,108.91129379863116,29.620373228606997
791,108.91129379863116,29.619702128897536
792,108.91129379863116,29.617900105339622
793,108.91129379863116,29.614845174019997
794,108.91129379863116,29.613206312832137
795,108.91129379863116,29.61311618147086
796,108.91129379863116,29.612671516210025
797,108.91129379863116,29.612624005061093
798,108.91129379863116,29.61191137222256
799,108.91129379863116,29.610442545836047
800,108.91129379863116,29.60887331561336
801,108.91129379863116,29.608605399371733
802,108.91129379863116,29.60858128077187
803,108.91129379863116,29.606877246375813
804,108.91129379863116,29.603386184644343
805,108.91129379863116,29.602712379983718
806,108.91129379863116,29.60209017698737
807,108.91129379863116,29.596474251524644
808,108.91129379863116,29.5960236660169
809,108.91129379863116,29.59524857539636
810,108.91129379863116,29.594816223655794
811,108.91129379863116,29.58899195478199
812,108.91129379863116,29.588885303965316
813,108.91129379863116,29.58463038733114
814,108.91129379863116,29.583049960033826
815,108.91129379863116,29.582727379674623
816,108.91129379863116,29.581796498635146
817,108.91129379863116,29.581205011069972
818,108.91129379863116,29.581183431636553
819,108.91129379863116,29.581072494947517
820,108.91129379863116,29.57745760078
821,108.91129379863116,29.575205167505192
822,108.91129379863116,29.573955046148292
823,108.91129379863116,29.573934976445265
824,108.91129379863116,29.573713529287442
825,108.91129379863116,29.573633381867705
826,108.91129379863116,29.57288057918159
827,108.91129379863116,29.571877398993717
828,108.91129379863116,29.571687664851414
829,108.91129379863116,29.57134161112048
830,108.91129379863116,29.57118226187623
831,108.91129379863116,29.57106296748243
832,108.91129379863116,29.57036515615343
833,108.91129379863116,29.56928080630457
834,108.91129379863116,29.568628593230045
835,108.91129379863116,29.565967398490375
836,108.27967040603248,29.565661043430953
837,108.27967040603248,29.564463028531016
838,108.27967040603248,29.563726382170124
839,108.27967040603248,29.563408223160696
840,108.27967040603248,29.563202225323987
841,108.27967040603248,29.563095966078883
842,108.27967040603248,29.562887770188816
843,108.27967040603248,29.56225896269916
844,108.27967040603248,29.56127956391458
845,108.27967040603248,29.561266253401065
846,108.27967040603248,29.56022810813368
847,108.27967040603248,29.55979199567319
848,108.27967040603248,29.55973972862762
849,108.27967040603248,29.559697843796858
850,108.27967040603248,29.559272030397825
851,108.27967040603248,29.55848833538394
852,108.27967040603248,29.558367593526043
853,108.27967040603248,29.557838736102674
854,108.27967040603248,29.557800638017465
855,108.27967040603248,29.557744714177023
856,108.27967040603248,29.557144976303938
857,108.27967040603248,29.557132711063968
858,108.27967040603248,29.557026484435834
859,108.27967040603248,29.556632421248956
860,108.27967040603248,29.55649450799506
861,108.27967040603248,29.556204879993402
862,108.27967040603248,29.55615171493874
863,108.27967040603248,29.556103214264425
864,108.27967040603248,29.55520957068412
865,108.27967040603248,29.555182987659084
866,108.27967040603248,29.55517869513771
867,108.27967040603248,29.55505087865323
868,108.27967040603248,29.555018961514985
869,108.27967040603248,29.554895465634438
870,108.27967040603248,29.554428980683376
871,108.27967040603248,29.55429435267239
872,108.27967040603248,29.55414681682717
873,108.27967040603248,29.55363091953469
874,108.27967040603248,29.553565593828456
875,108.27967040603248,29.55351497428753
876,108.27967040603248,29.553457001885864
877,108.27967040603248,29.55326505643137
878,106.55730669353684,29.552607292996232
879,106.55730669353684,29.552542196008574
880,106.55730669353684,29.552420794988713
881,106.55730669353684,29.552405093872558
882,106.55730669353684,29.55237932016912
883,106.55730669353684,29.552227495176886
884,106.55730669353684,29.552150733751585
885,106.55730669353684,29.552068039873156
886,106.55730669353684,29.55201846866048
887,106.55730669353684,29.551984610393532
888,106.55730669353684,29.551945239374145
889,106.55730669353684,29.551730482804754
890,106.55730669353684,29.551708398817027
891,106.55730669353684,29.55168582650611
892,106.55730669353684,29.551682423602994
893,106.55730669353684,29.55155821644009
894,106.55730669353684,29.551521552089422
895,106.55730669353684,29.551473901551923
896,106.55730669353684,29.551467848333903
897,106.55730669353684,29.551289675067245
898,106.55730669353684,29.551268025951224
899,106.55730669353684,29.551265183754527
900,106.55730669353684,29.55122139731962
901,106.55730669353684,29.551217359556084
902,106.55730669353684,29.551162914280475
903,106.55730669353684,29.551132086269888
904,106.55730669353684,29.5511188279262
905,106.55730669353684,29.55111479109644
906,106.55730669353684,29.551044323843705
907,106.55730669353684,29.55097699784428
908,106.55730669353684,29.55097117368249
909,106.55730669353684,29.550930976702706
910,106.55730669353684,29.550903291095892
911,106.55730669353684,29.550888117140847
912,106.55730669353684,29.550866947657475
913,106.55730669353684,29.550864237653855
914,106.55730669353684,29.5508352268839
915,106.55730669353684,29.550832214704116
916,106.55730669353684,29.55081888812515
917,106.55730669353684,29.55078908423792
918,106.55730669353684,29.5507842821247
919,106.55730669353684,29.55078078986304
920,106.55730669353684,29.55076588558824
921,106.55730669353684,29.550715361981617
922,106.55730669353684,29.550712946469844
923,106.55730669353684,29.196590071626026
924,106.55730669353684,29.19657125509945
925,106.55730669353684,29.196562586442532
926,106.55730669353684,29.14675621098496
927,106.55730669353684,29.1467157915305
928,106.55730669353684,29.087479777138988
929,106.55730669353684,29.087478463278085
930,106.55730669353684,29.087465771089104
931,106.55730669353684,29.087460950754
932,106.55730669353684,29.07804653862263
933,106.55730669353684,29.078038565297316
934,106.55730669353684,29.075832773255314
935,106.55730669353684,29.07582685196194
936,106.55730669353684,28.934393887940978
937,106.55730669353684,28.934365521727337
938,106.55730669353684,28.879214042294905
939,106.55730669353684,28.831943001664154
940,106.55730669353684,28.831942606436506
941,106.55730669353684,28.82727616309874
942,106.55730669353684,28.827249229287553
943,106.55730669353684,28.82723824020602
944,106.55730669353684,28.775893351565326
945,106.55730669353684,28.775893076368767
946,106.55730669353684,28.775888461804367
947,106.55730669353684,28.775887932138495
948,106.55730669353684,28.775494489205876
949,106.55730669353684,28.77549075368926
950,106.55730669353684,28.77470047122382
951,106.55730669353684,28.77190760836883
952,106.55730669353684,28.77189875925861
953,106.55730669353684,28.771897470408753
954,106.55730669353684,28.771896615994287
955,106.55730669353684,28.771885359311295
956,106.55730669353684,28.771402623083333
957,106.55730669353684,28.77140166382001
958,106.55730669353684,28.77139849492779
959,106.55730669353684,28.7713930061322
960,106.55730669353684,28.7713909469579
961,106.55730669353684,28.771272518344993
962,106.55730669353684,28.771267751494285
963,106.55730669353684,28.76508632314245
964,106.55730669353684,28.765078728420683
965,106.55730669353684,28.763068229093733
966,106.55730669353684,28.761524858924314
967,106.55730669353684,28.761523446759202
968,106.55730669353684,28.76082063523837
969,106.55730669353684,28.760817511095343
970,106.55730669353684,28.76081736807414
971,106.55730669353684,28.76073341866846
972,106.55730669353684,28.760726554887505
973,106.55730669353684,28.7599470515056
974,106.55730669353684,28.75959149716227
975,106.55730669353684,28.759578187092853
976,106.55730669353684,28.75936300051784
977,106.55730669353684,28.759362860615926
978,106.55730669353684,28.759361846413803
979,106.55730669353684,28.759361762177218
980,106.55730669353684,28.758650323005657
981,106.55730669353684,28.75864986132583
982,106.55730669353684,28.7586491794202
983,106.55730669353684,28.758406981090634
984,106.55730669353684,28.758406797090522
985,106.55730669353684,28.757029522271978
986,106.55730669353684,28.75702897688182
987,106.55730669353684,28.75606163688648
988,106.55730669353684,28.755910423863423
989,106.55730669353684,28.75576425033351
990,106.55730669353684,28.75525800595525
991,106.55730669353684,28.755257706725693
992,106.55730669353684,28.755256535828305
993,106.55730669353684,28.75525458834553
994,106.55730669353684,28.755252589954505
995,106.55730669353684,28.755207885942305
996,106.55730669353684,28.755178647275745
997,106.55730669353684,28.755040202051003
998,106.55730669353684,28.754899557636083
999,106.55730669353684,28.754899285579768
